Quarter,From_category,To_category,Symbol,Value,DOT_USD
2020Q1,Old ETH Registrar Controller 2,ENS Multisig,ETH,1697.8631036695797,378810.2370597199
2020Q1,Old ETH Registrar Controller 1,ENS Multisig,ETH,502.2020841271779,112046.30698961466
2020Q1,ENS Multisig,Root Multisig,ETH,-2272.253830454384,-506962.55211267766
2020Q1 Unspent,ENS Multisig,ENS Multisig,ETH,-72.18864265762659,-342935.756377188
