Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?
0xa3acda7e3800481d9aeaf1f18dfb35d069606462d9e6eabd43f8e55aadeae678,2022-11-09,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x035032655b5b3784d359b56eb82c803bd971c582,logicbeach.eth,Eco. Small Grants,-1.0,-1104.17,ETH,1
0x2e21076adb62acead1a25436c1696347fc65fe0ead4985277c256af9a0b29cca,2022-11-09,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xe52c39327ff7576baec3dbfef0787bd62db6d726,5pence.eth,$ENS Distibution,-500.0,-5207.88,ENS,1
0x1e5661870c19a8dcd6cce99033aba6326d9d1ffc44a38629a99db826b59503c0,2022-12-03,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x179a862703a4adfb29896552df9e307980d19285,gregskril.eth,Eco. Small Grants,-1.0,-1241.13,ETH,1
0x1e5661870c19a8dcd6cce99033aba6326d9d1ffc44a38629a99db826b59503c0,2022-12-03,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x11ee133a1408fe2d7c62296d7eb33f234b774503,dm3.eth,Eco. Small Grants,-1.0,-1241.13,ETH,1
0x1e5661870c19a8dcd6cce99033aba6326d9d1ffc44a38629a99db826b59503c0,2022-12-03,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xb305acb336af101039c2a63bd3e6de05d72303a0,hellenstans.eth,Eco. Small Grants,-1.0,-1241.13,ETH,1
0x1e5661870c19a8dcd6cce99033aba6326d9d1ffc44a38629a99db826b59503c0,2022-12-03,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xd07f6d1547a7a82a654ebc1f77091370906474d0,supplanter.eth,Eco. Small Grants,-1.0,-1241.13,ETH,1
0x1e5661870c19a8dcd6cce99033aba6326d9d1ffc44a38629a99db826b59503c0,2022-12-03,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xd9f8bf1f266e50bb4de528007f28c14bb7edaff7,julieshi.eth,Eco. Small Grants,-1.0,-1241.13,ETH,1
0x3888a3ef1e53a59f422f8d4df92d6555644a4721301eb04354c89d5350f151f1,2022-12-17,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xa74fc66e75f883ee8e60e287335436ca8e6a303c,superteamdao.eth,Eco. Small Grants,-5.0,-5935.549999999999,ETH,1
0x36c3cd09598b04cb1c181e9d97a4a9420f59f5121380ffbe70a9af5c5f7af162,2022-12-19,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xbd8ab85ab37e2fde983dffbb1feaad780eafddd6,Unexplicible,Discretionary,-1.5,-1751.52,ETH,1
0x792449cc1b06665f2c1b17b44f4bb4d4480b924c34d6ec3124bfa300df130f50,2022-12-19,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x8e900cf9bd655e34bb610f0ef365d8d476fd7337,Nimi,Eco. Grants,-6965.86725,-6965.86725,USDC,1
0xf3c47322187926e596e78373e7450a1a15ebd7a39d59be4d2531c298bd7e2551,2022-12-20,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x88289ac519efb1cba5f522970e63264a969bed06,Planetable,Eco. Grants,-10000.0,-10000.0,USDC,1
0x93a64100e22cb526b6a6369280ad068b8f9580cf7d7d47e0b2f7694b4244de9b,2022-12-23,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x237dee529a47750becdfa8a59a1d766e3e7b5f91,Nethermind,Eco. Grants,-20000.0,-20000.0,USDC,1
0xdf47d7f9a697e5eda1125c7e45853dfdb2e985226fae8db86fa621e42632df5a,2022-12-23,0x652e6bd691c6b07a2efb22ad04924664f07c9b9d,ETHGlobal,Hackathons,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,2000.0,2000.0,USDC,1
0xa846e5c69f935cb94e32667f33235fff1daf641a8f94c4881407d233501f961b,2022-12-23,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x652e6bd691c6b07a2efb22ad04924664f07c9b9d,ETHGlobal,Hackathons,-25000.0,-25000.0,USDC,1
0xcdb37683ee78536c1cbc9e190dfa5805ce408e4fa1182235b400fd54f2b36ed9,2023-01-13,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x9b9c249be04dd433c7e8fbbf5e61e6741b89966d,Hackathons SG ,Hackathons,-20000.0,-20000.0,USDC,1
0xc4e265c8a2560ce58561977c2f8b60ce12f12ab69a9cc1ca4ebbe3077d712b83,2023-01-28,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x9b9c249be04dd433c7e8fbbf5e61e6741b89966d,Hackathons SG ,Hackathons,-90000.0,-90000.0,USDC,1
0xdc020879d15af425a2eeedf7d8f40912ffe1095819894b17bc1c9501c0d1930e,2023-01-31,0xe8929029ea54113da91cdb8c9c1ba297cf803838,Translators SG,Translators SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,2.0,3170.94,ETH,1
0xdc020879d15af425a2eeedf7d8f40912ffe1095819894b17bc1c9501c0d1930e,2023-01-31,0xe8929029ea54113da91cdb8c9c1ba297cf803838,Translators SG,Translators SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,1000.0,15939.89,ENS,1
0xdc020879d15af425a2eeedf7d8f40912ffe1095819894b17bc1c9501c0d1930e,2023-01-31,0xe8929029ea54113da91cdb8c9c1ba297cf803838,Translators SG,Translators SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,5039.561664,5039.561664,USDC,1
0x1c59f0b0a7e14f4422afe3aaeed210da036c15c1570a0a1549019f4b62aa983e,2023-02-01,0x9718ba71dc1284842fce66dc3e34dffc6c630074,Community SG,Community SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,15.001877,24627.231301969998,ETH,1
0xc5ba84ecb008d20e99b2d240aab796a1f7ec0afd798eb071b1fe6170f1dcc8ff,2023-02-01,0x593a50cf05359bc88474d86b06ec6e1c1a2a899f,Websites SG,Websites SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,5.0,8208.05,ETH,1
0xc5ba84ecb008d20e99b2d240aab796a1f7ec0afd798eb071b1fe6170f1dcc8ff,2023-02-01,0x593a50cf05359bc88474d86b06ec6e1c1a2a899f,Websites SG,Websites SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,2000.0,2000.0,USDC,1
0xc5ba84ecb008d20e99b2d240aab796a1f7ec0afd798eb071b1fe6170f1dcc8ff,2023-02-01,0x593a50cf05359bc88474d86b06ec6e1c1a2a899f,Websites SG,Websites SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,500.0,8150.2,ENS,1
0x1c59f0b0a7e14f4422afe3aaeed210da036c15c1570a0a1549019f4b62aa983e,2023-02-01,0x9718ba71dc1284842fce66dc3e34dffc6c630074,Community SG,Community SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,48373.111819,48373.111819,USDC,1
0xb414513692bfbef26d522e211d0954ee802653d94af8f27b2af211231f6d203b,2023-02-03,0x5d609c79c7e19aa334d77517b3b17a3dac6f54bc,Docs SG,Docs SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,26000.0,26000.0,USDC,1
0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7,2023-02-09,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,254.0,392628.12,ETH,1
0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7,2023-02-09,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,935000.0,935000.0,USDC,1
0x6ffad341446d249ca87e25290f8572e4ea53b6ce5499ea3f89171ab4c8f4b1c4,2023-02-17,0x9b9c249be04dd433c7e8fbbf5e61e6741b89966d,Hackathons SG,Hackathons SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,1500.0,23114.37,ENS,1
0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975,2023-02-18,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x536013c57daf01d78e8a70cad1b1abada9411819,IRL SG,IRL,-54999.0602,-54999.0602,USDC,1
0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975,2023-02-18,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x69a79128462853833e22bba1a43bcdac4725761b,Support SG,Support,-11.42508,-19331.0068584,ETH,1
0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975,2023-02-18,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x69a79128462853833e22bba1a43bcdac4725761b,Support SG,Support,-118349.357,-118349.357,USDC,1
0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975,2023-02-18,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x9b9c249be04dd433c7e8fbbf5e61e6741b89966d,Hackathons SG ,Hackathons,-10.0,-16919.8,ETH,1
0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975,2023-02-18,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x9b9c249be04dd433c7e8fbbf5e61e6741b89966d,Hackathons SG ,Hackathons,-119250.0,-119250.0,USDC,1
0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975,2023-02-18,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x6a016548310076285668e2378df70bd545396b5a,Builders SG,Builders,-245994.612,-245994.612,USDC,1
0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975,2023-02-18,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xba0c461b22d918fb1f52fef556310230d177d1f2,Gitcoin Grants SG,Gitcoin Grants,-152000.0,-152000.0,USDC,1
0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975,2023-02-18,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x0d06a817584ac378849f03df6f11a9ad67dd786d,Merch SG,Merch,-40971.3781,-40971.3781,USDC,1
0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975,2023-02-18,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xba0c461b22d918fb1f52fef556310230d177d1f2,Gitcoin Grants SG,Gitcoin Grants,-30.0,-50759.4,ETH,1
0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975,2023-02-18,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x6a016548310076285668e2378df70bd545396b5a,Builders SG,Builders,-27.0,-45683.46,ETH,1
0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975,2023-02-18,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x536013c57daf01d78e8a70cad1b1abada9411819,IRL SG,IRL,-10.0,-16919.8,ETH,1
0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975,2023-02-18,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x0d06a817584ac378849f03df6f11a9ad67dd786d,Merch SG,Merch,-5.0,-8459.9,ETH,1
0x77b2f34f3cc01e7b57618baad149a55dd9487490a8eb42876d86226e6ef4f4c2,2023-02-27,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xf540fdfa0a08303c918ad383251ce8c48c42c39a,ENS Fairy,ENS Fairy,-1.0,-1633.45,ETH,1
0xba1aea197874528834be02a4f5b95e2c5c0c204b8bb62a1cac6ed252cda07cc6,2023-03-16,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xb352bb4e2a4f27683435f153a259f1b207218b1b,ETHLimo,Eco. Grants,-85000.0,-85000.0,USDC,1
0xba1aea197874528834be02a4f5b95e2c5c0c204b8bb62a1cac6ed252cda07cc6,2023-03-16,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xb352bb4e2a4f27683435f153a259f1b207218b1b,ETHLimo,Eco. Grants,-10.0,-16770.0,ETH,1
0xd6303a87161c49d10986e0f4ca3342fcf2a64ea71e011ecf0cad184aa7b03867,2023-03-31,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xd9f8bf1f266e50bb4de528007f28c14bb7edaff7,julieshi.eth,Fellowship,-5000.0,-5000.0,USDC,1
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x671028a812ab5f2feeb8982ac23b20708517c1ff,enspunks.eth,Eco. Small Grants,-1.0,-1873.09,ETH,1
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x897f69ed59fd75098c060ce94e5e2b5dde976820,r1der.eth,Eco. Small Grants,-0.375,-702.4087499999999,ETH,1
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xeade710befea2c53a9cd6d202b82793b02bbb1c5,drooboid.eth,Eco. Small Grants,-1.375,-2575.4987499999997,ETH,1
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xb7ead405d0e8db1e315a609b4da10db0d3a2c550,ENS Podcast,Eco. Small Grants,-1.0,-1873.09,ETH,1
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xe76d6f8747a0e41c92567fa634335f97eb1597f4,galacticwhorls.eth,Eco. Small Grants,-3.875,-7258.22375,ETH,1
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xcfbfa40a9e0975eaca7fddb00de6a76f65e7a4ee,ji-nu.eth,Eco. Small Grants,-1.0,-1873.09,ETH,1
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x9641297298c883b57b4dd2cfe07a37c80c858292,criticals.eth,Eco. Small Grants,-1.0,-1873.09,ETH,1
0xf048138364ba1d2e2be0301eb986503579222687d75f0107a5dd87fdd523491f,2023-04-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xf01dd015bc442d872275a79b9cae84a6ff9b2a27,chomtana.eth,Eco. Small Grants,-0.375,-702.4087499999999,ETH,1
0xaa005e1ccbb64b91b9e1e3fb824e45aeaf4460e34df9592ff96c67638f005108,2023-04-07,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x237dee529a47750becdfa8a59a1d766e3e7b5f91,Nethermind,Eco. Grants,-20000.0,-20000.0,USDC,1
0xed379134ae45f309897c3ea837062913b5e4d1755efdfa294439aa09459ba683,2023-04-14,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x481f50a5bdccc0bc4322c4dca04301433ded50f0,ENS Fairy,ENS Fairy,-4.0,-8406.44,ETH,1
0xac443c741bcd7a9ebb02e52d47cafffb0d2228e9444779c5bc44be3755654e66,2023-04-28,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x328ebc7bb2ca4bf4216863042a960e3c64ed4c10,lcfr.eth,Eco. Grants,-25000.0,-25000.0,USDC,1
0x2af89bd3a7ba2c658e3f6da4c7fe57f8408abd9e485b72028e401e6d290b8503,2023-04-30,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xd9f8bf1f266e50bb4de528007f28c14bb7edaff7,julieshi.eth,Fellowship,-5000.0,-5000.0,USDC,1
0xc49c041ecb006a5a6c6bc9fc184f102c074cc3711b458778cfa76fef15a8ea83,2023-05-08,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xfac50fd9eb90c1a7c0bc7b739eb90f1bda06e9d0,aexek.eth,Eco. Grants,-500.0,-500.0,USDC,1
0x32aafdb39b3f2275f7bd615630d7727b7b736ef63154fdf28c882bf19309752e,2023-05-12,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x111f530216fbb0377b4bdd4d303a465a1090d09d,Nethereum,Eco. Grants,-10000.0,-10000.0,USDC,1
0xb9f48d56445041df849111937668609f856220094f9c1a0b9e38e771d8798c19,2023-05-22,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x690f0581ececcf8389c223170778cd9d029606f2,ENS Labs,Hackathons,-3024.0,-3024.0,USDC,1
0x21bc1be5274041121d16e46bff3bcbc6056c822fd33253882c66dd076f85034a,2023-05-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xcd18eaa163733da39c232722cbc4e8940b1d8888,gregskril.eth,Fellowship,-19989.7632,-19989.7632,USDC,1
0xd61dd10ee4993e3bec943b950e53212bb00100d16f171e8120519ad040d377b8,2023-05-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xcd18eaa163733da39c232722cbc4e8940b1d8888,gregskril.eth,Fellowship,-19989.7632,-19989.7632,USDC,1
0x75118f5e202d7b084b8b201bd883ef157d93dff0080625f071259d6e124314db,2023-05-30,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xd9f8bf1f266e50bb4de528007f28c14bb7edaff7,julieshi.eth,Fellowship,-5000.0,-5000.0,USDC,1
0xe664c0b1d5889fe2dbeb3da6b647384c509365021694e464500ad207caba04c5,2023-06-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x4dc96aad2daa3f84066f3a00ec41fd1e88c8865a,Namehash,Eco. Grants,-20000.0,-20000.0,USDC,1
0x41407e5c5414cd57eb5c9aa0dfb3b3a47c971675ba43a68e340fba6bb68073cc,2023-06-13,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x8189d57f4fa8fd85b82a74c6bff49a8002b2149d,drf.eth,Eco. Small Grants,-0.069,-120.00825,ETH,1
0x41407e5c5414cd57eb5c9aa0dfb3b3a47c971675ba43a68e340fba6bb68073cc,2023-06-13,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x035ebd096afa6b98372494c7f08f3402324117d3,thecap.eth,Eco. Small Grants,-0.069,-120.00825,ETH,1
0x951103a878f371bd875a98afdf6970e1b457ab6560bf662fff744c75e14ad943,2023-06-13,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xfac50fd9eb90c1a7c0bc7b739eb90f1bda06e9d0,aexek.eth,Eco. Small Grants,-0.44,-765.27,ETH,1
0x41407e5c5414cd57eb5c9aa0dfb3b3a47c971675ba43a68e340fba6bb68073cc,2023-06-13,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x1d4f3eb7dcd7ee76f99c67a699de4da3b764b82d,crvne.eth,Eco. Small Grants,-0.069,-120.00825,ETH,1
0x41407e5c5414cd57eb5c9aa0dfb3b3a47c971675ba43a68e340fba6bb68073cc,2023-06-13,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x4d9a0c7ed0d0156b79bfb3b6ae2e07512591ae9d,hotnerd.eth,Eco. Small Grants,-0.069,-120.00825,ETH,1
0x5aa36079dba621dcdce06a9ca41f59f647e6b888cd26715fe09a7808e9e0e33f,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x459efd5f53b4bb04b278925754fd427783831bc5,feems.eth,Eco. Small Grants,-0.7,-1301.433,ETH,1
0xa7612ccf35abd9c649740cf5cbbb1cc9e22fcf2ec58993796fb72f7ed256ff84,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x51050ec063d393217b436747617ad1c2285aeeee,raffy.eth,Eco. Grants,-30000.0,-30000.0,USDC,1
0xb28c1e1ce97cfa67d20c5a9d70983a02305ffd4737a7d3b122d2050bb02cd708,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x11ee133a1408fe2d7c62296d7eb33f234b774503,dm3.eth,Eco. Grants,-30000.0,-30000.0,USDC,1
0x5aa36079dba621dcdce06a9ca41f59f647e6b888cd26715fe09a7808e9e0e33f,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x8b6c27ec466923fad66ada94c78aa320ea876969,optidomains.eth,Eco. Small Grants,-0.7,-1301.433,ETH,1
0x5aa36079dba621dcdce06a9ca41f59f647e6b888cd26715fe09a7808e9e0e33f,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xb835f2736a2bafafb8e4a250fe130dc08b74006e,jeromebernard.eth,Eco. Small Grants,-0.7,-1301.433,ETH,1
0x5aa36079dba621dcdce06a9ca41f59f647e6b888cd26715fe09a7808e9e0e33f,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x0f9bd2a9e0d30f121c525db5419a07b08fce8440,davisshaver.eth,Eco. Small Grants,-0.7,-1301.433,ETH,1
0x5aa36079dba621dcdce06a9ca41f59f647e6b888cd26715fe09a7808e9e0e33f,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x9531c059098e3d194ff87febb587ab07b30b1306,Rotki,Eco. Small Grants,-0.7,-1301.433,ETH,1
0x5aa36079dba621dcdce06a9ca41f59f647e6b888cd26715fe09a7808e9e0e33f,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x6ea869b6870dd98552b0c7e47da90702a436358b,wayback-machine.eth,Eco. Small Grants,-0.7,-1301.433,ETH,1
0x5aa36079dba621dcdce06a9ca41f59f647e6b888cd26715fe09a7808e9e0e33f,2023-06-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x8b1f85a93ac6e4f62695ea8ef2410d248605feff,premm.eth,Eco. Small Grants,-0.7,-1301.433,ETH,1
0x0478a0be769a5bb2b0f4e506a373e42b99eca005cd710665497d1fdd31e390ed,2023-06-30,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x7e90e03654732abedf89faf87f05bcd03aceefdc,Tally,$ENS Distribution,-3000.0,-27738.47,ENS,1
0x4b83fe3c6e1814710b3a8b4a3027bbe112481c61150a4033268422c4f253d6c3,2023-06-30,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xd9f8bf1f266e50bb4de528007f28c14bb7edaff7,julieshi.eth,Fellowship,-5000.0,-5000.0,USDC,1
0x9b12515a8c62202515fce8a488a3186fe3f249eb0f4a3f28f4bae6ace7d36b1e,2023-07-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x13aee52c1c688d3554a15556c5353cb0c3696ea2,Newsletter SG,Newsletter,-18000.0,-18000.0,USDC,1
0x3296d57610af4805ed5e25e8112d48ae47933049490348d3ee8d7cdadffeed65,2023-08-24,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x481f50a5bdccc0bc4322c4dca04301433ded50f0,ENS Fairy,ENS Fairy,-10.0,-16604.9,ETH,1
0xd87a95603774f753e1bb31d8b8c4937588f281d946b42fc35ab74c9be394435c,2023-08-24,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xb352bb4e2a4f27683435f153a259f1b207218b1b,ETHLimo,Eco. Grants,-50000.0,-50000.0,USDC,1
0xd87a95603774f753e1bb31d8b8c4937588f281d946b42fc35ab74c9be394435c,2023-08-24,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xb352bb4e2a4f27683435f153a259f1b207218b1b,ETHLimo,Eco. Grants,-25.0,-41512.25,ETH,1
0xe642125cf3f7997b6971b97a98c1fabe7a0d02ad3d155b4269e588c4a7e6afe4,2023-09-03,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xf540fdfa0a08303c918ad383251ce8c48c42c39a,ENS Fairy,ENS Fairy,-1.0,-1635.73,ETH,1
0xf18ed4af70a40ae782de00a7ed48f6d967bf87d8d32ba35a826784db7b684ab8,2023-09-08,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x59ad62fe873409969ac636ec38edd000411b0847,ipns.eth,Eco. Grants,-10000.0,-10000.0,USDC,1
0xdf3e588d1b1b97ca42fd89825b36f7ea4dd0e32002ff935cb75e1d8a29b0dfb8,2023-09-17,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x97843608a00e2bbc75ab0c1911387e002565dede,scaffold.eth,Prop House,-15.381870312375021,-24965.6984292034,ETH,1
0x6629454d3365f2f6717dce07ab79a423c544a842436cba5c9f846227e40424df,2023-10-17,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x1ba8603da702602a8657980e825a6daa03dee93a,premm.eth,Fellowship,-99.0,-99.0,USDC,1
0xb07500c4d7dcfce1924db68324f103dccd7be6273ad4fabc87dc0e0e8910e5ad,2023-10-20,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x1ba8603da702602a8657980e825a6daa03dee93a,premm.eth,Fellowship,-59900.0,-59900.0,USDC,1
0x21385ecdb68b8537cdda132020c4aef0a85afe4aab6783d1c58684907b7d5031,2023-10-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xc9c022fcfebe730710ae93ca9247c5ec9d9236d0,frolic.eth,Eco. Grants,-10000.0,-10000.0,USDC,1
0x6639b944a5e0aff23fbc5da37201dddd6ddb28b500ac67cd525234e8430e58a0,2023-10-26,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x905296ed6411d92165349b468ca838d83fe96ae4,sefu.eth,Eco. Grants,-10000.0,-10000.0,USDC,1
0x8b845e9b1d6f877a80444ae0fbe235badc189bf2f8cb11f59ecbeb43e799d5f3,2023-11-10,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x4dc96aad2daa3f84066f3a00ec41fd1e88c8865a,Namehash,Eco. Small Grants,-0.7,-1454.964,ETH,1
