Transaction Hash,Date,From,From_name,From_category,To,To_name,To_category,Value,DOT_USD,Symbol,Acquainted?,Quarter
0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975,2023-02-18,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x536013c57daf01d78e8a70cad1b1abada9411819,IRL SG,IRL,10.0,16919.8,ETH,1,2023Q1
0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975,2023-02-18,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x0d06a817584ac378849f03df6f11a9ad67dd786d,Merch SG,Merch,5.0,8459.9,ETH,1,2023Q1
0xded64839aed83985995aa1f89f001c39b0ecb1bed07353f63e2b7f8e49f8b975,2023-02-18,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x0d06a817584ac378849f03df6f11a9ad67dd786d,Merch SG,Merch,40971.3781,40971.3781,USDC,1,2023Q1
0xd6303a87161c49d10986e0f4ca3342fcf2a64ea71e011ecf0cad184aa7b03867,2023-03-31,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xd9f8bf1f266e50bb4de528007f28c14bb7edaff7,julieshi.eth,Fellowship,5000.0,5000.0,USDC,1,2023Q1
0x77b2f34f3cc01e7b57618baad149a55dd9487490a8eb42876d86226e6ef4f4c2,2023-02-27,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xf540fdfa0a08303c918ad383251ce8c48c42c39a,ENS Fairy,ENS Fairy,1.0,1633.45,ETH,1,2023Q1
Interquarter,2023-03-31,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,200.0,2904.18,ENS,1,2023Q1
Interquarter,2023-03-31,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,110.0,206152.71999999997,ETH,1,2023Q1
Interquarter,2023-03-31,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,Public Goods,336548.593668,337337.59,USDC,1,2023Q1
0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7,2023-02-09,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,250000.0,250000.0,USDC,1,2023Q1
0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7,2023-02-09,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,50.0,77289.0,ETH,1,2023Q1
0xac816e8e297f9ac511e302c0a0bd1be7cff9473b485a827637d76c0e153568aa,2023-03-31,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xde21f729137c5af1b01d73af1dc21effa2b8a0d6,Gitcoin Multisig,Gitcoin Multisig,50000.0,50000.0,USDC,1,2023Q1
0xe9558ab94709edf707861bd7e55b50b73da9ee64d1ffff1cb92736f9a73d6a57,2023-02-07,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xe126b3e5d052f1f575828f61feba4f4f2603652a,Revoke.Cash,PG Small Grants,1.0,1671.61,ETH,1,2023Q1
0xe9558ab94709edf707861bd7e55b50b73da9ee64d1ffff1cb92736f9a73d6a57,2023-02-07,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x5794e3ba7391b2b9806b738b20c3f2099e16dd5d,dodao-academy.eth,PG Small Grants,1.0,1671.61,ETH,1,2023Q1
0xe9558ab94709edf707861bd7e55b50b73da9ee64d1ffff1cb92736f9a73d6a57,2023-02-07,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xc8d65e1bd67f16522e3117b980e1c9d2caeb9dc3,generalmagic.eth,PG Small Grants,1.0,1671.61,ETH,1,2023Q1
0xe9558ab94709edf707861bd7e55b50b73da9ee64d1ffff1cb92736f9a73d6a57,2023-02-07,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x10666d9c6295e838d3b8b84ffcc97d62ef7e6120,zeptimus.eth,PG Small Grants,1.0,1671.61,ETH,1,2023Q1
0xe9558ab94709edf707861bd7e55b50b73da9ee64d1ffff1cb92736f9a73d6a57,2023-02-07,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x44f00c29a0b8514d017ac20fbdb0aa5078b860ce,gashawk.eth,PG Small Grants,1.0,1671.61,ETH,1,2023Q1
0x344b3144dca0a671ddd788533499da3be57cae470ff15e3807dbf4e1831c6662,2023-03-10,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x44f00c29a0b8514d017ac20fbdb0aa5078b860ce,gashawk.eth,PG Small Grants,1.0,1431.49,ETH,1,2023Q1
0x344b3144dca0a671ddd788533499da3be57cae470ff15e3807dbf4e1831c6662,2023-03-10,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x3cced573c55fce8130aa09586f705fec8cefeb61,marcusam.eth,PG Small Grants,1.0,1431.49,ETH,1,2023Q1
0x344b3144dca0a671ddd788533499da3be57cae470ff15e3807dbf4e1831c6662,2023-03-10,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x6a08ed0c51a3114d6a5347f1d0d33b1932dc93a7,bishara.eth,PG Small Grants,1.0,1431.49,ETH,1,2023Q1
0x344b3144dca0a671ddd788533499da3be57cae470ff15e3807dbf4e1831c6662,2023-03-10,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x6897abe0fd62b589260784b21f4ca3f78a0d8017,entigd.eth,PG Small Grants,1.0,1431.49,ETH,1,2023Q1
0x344b3144dca0a671ddd788533499da3be57cae470ff15e3807dbf4e1831c6662,2023-03-10,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xe126b3e5d052f1f575828f61feba4f4f2603652a,Revoke.Cash,PG Small Grants,1.0,1431.49,ETH,1,2023Q1
0x2319556263ef4785dc27210288f11c1bbf4fefa9544a9bcf49e4fd9ee15944a2,2023-03-30,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x6a08ed0c51a3114d6a5347f1d0d33b1932dc93a7,bishara.eth,PG Small Grants,1.0,1794.03,ETH,1,2023Q1
0x2319556263ef4785dc27210288f11c1bbf4fefa9544a9bcf49e4fd9ee15944a2,2023-03-30,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0xc8d65e1bd67f16522e3117b980e1c9d2caeb9dc3,generalmagic.eth,PG Small Grants,1.0,1794.03,ETH,1,2023Q1
0x2319556263ef4785dc27210288f11c1bbf4fefa9544a9bcf49e4fd9ee15944a2,2023-03-30,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x96a77560146501eaeb5e6d5b7d8dd1ed23defa23,pugson.eth,PG Small Grants,1.0,1794.03,ETH,1,2023Q1
0x2319556263ef4785dc27210288f11c1bbf4fefa9544a9bcf49e4fd9ee15944a2,2023-03-30,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x97843608a00e2bbc75ab0c1911387e002565dede,scaffold.eth,PG Small Grants,1.0,1794.03,ETH,1,2023Q1
0x2319556263ef4785dc27210288f11c1bbf4fefa9544a9bcf49e4fd9ee15944a2,2023-03-30,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x44f00c29a0b8514d017ac20fbdb0aa5078b860ce,gashawk.eth,PG Small Grants,1.0,1794.03,ETH,1,2023Q1
0x3dae72cc248fcf2cc529ec9325f674d0899547db4a54455a7436aa0048b7e2fc,2023-02-09,0xcd42b4c4d102cc22864e3a1341bb0529c17fd87d,Public Goods,Public Goods,0x11c24f0031b4c35e2e9353764edc61299291e0af,kbw.eth,PG Hackathons,10000.0,10000.0,USDC,1,2023Q1
Interquarter,2023-03-31,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,8190.0,123823.94,ENS,1,2023Q1
Interquarter,2023-03-31,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,200.0,322429.55,ETH,1,2023Q1
Interquarter,2023-03-31,Metagov,Metagov,Metagov,Metagov,Metagov,Metagov,217009.0,217613.03000000003,USDC,1,2023Q1
0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7,2023-02-09,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,364000.0,364000.0,USDC,1,2023Q1
0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7,2023-02-09,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,3500.0,49034.39,ENS,1,2023Q1
0xd8feed2155cc6285d1bf5a89836d8980e613268d583715f5fc5b3ae8c031c4d7,2023-02-09,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,125.0,193222.5,ETH,1,2023Q1
0xdbdfbff8222b97847bd3eeb07293362a75e6841c62c94cec050ed948dda6e638,2023-03-07,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,150.0,234244.50000000003,ETH,1,2023Q1
0xcf8b553398a13f2aaa30ffbd788842c1d9bee18fd1aa515736189eb159fdbd59,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x8f730f4ac5fd234df9993e0e317f07e44fb869c1,DAO Tooling Pod,DAO Tooling,80000.0,80000.0,USDC,1,2023Q1
0xcf8b553398a13f2aaa30ffbd788842c1d9bee18fd1aa515736189eb159fdbd59,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x8f730f4ac5fd234df9993e0e317f07e44fb869c1,DAO Tooling Pod,DAO Tooling,50.0,75318.5,ETH,1,2023Q1
0xddb06186bda3c5a04dab91b53a70cada0091306735af4361bb4f868845edf796,2023-01-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,7000.0,7000.0,USDC,1,2023Q1
0xddb06186bda3c5a04dab91b53a70cada0091306735af4361bb4f868845edf796,2023-01-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x48a63097e1ac123b1f5a8bbffafa4afa8192fab0,ceresstation.eth,Salaries,1500.0,1500.0,USDC,1,2023Q1
0xddb06186bda3c5a04dab91b53a70cada0091306735af4361bb4f868845edf796,2023-01-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb3a880d667fb664a7e4929f83002b4bad0321653,anthonyware.eth,Salaries,5000.0,5000.0,USDC,1,2023Q1
0xddb06186bda3c5a04dab91b53a70cada0091306735af4361bb4f868845edf796,2023-01-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8,bobjiang.eth,Salaries,1500.0,1500.0,USDC,1,2023Q1
0xddb06186bda3c5a04dab91b53a70cada0091306735af4361bb4f868845edf796,2023-01-01,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,1500.0,1500.0,USDC,1,2023Q1
0xe5dbc19fc7623c1002fe8eaf6f2a8e541baa0ce9eba3b94ec09cc915a6199ea7,2023-01-03,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,9665.0,9665.0,USDC,1,2023Q1
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,1500.0,1500.0,USDC,1,2023Q1
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,1600.0,1600.0,USDC,1,2023Q1
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,4300.0,4300.0,USDC,1,2023Q1
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,6500.0,6500.0,USDC,1,2023Q1
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,Salaries,5500.0,5500.0,USDC,1,2023Q1
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa1455e19c297b9a0a0e894208d041ad40cc5c23d,yambo.eth,Salaries,1600.0,1600.0,USDC,1,2023Q1
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,1500.0,1500.0,USDC,1,2023Q1
0x81c1a0f965aca6ef8f7032533ffb2cd6c6d4d834e3f65864fdc5930f90bc1042,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,6667.0,6667.0,USDC,1,2023Q1
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,1600.0,1600.0,USDC,1,2023Q1
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,6667.0,6667.0,USDC,1,2023Q1
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,6500.0,6500.0,USDC,1,2023Q1
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,1500.0,1500.0,USDC,1,2023Q1
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,1500.0,1500.0,USDC,1,2023Q1
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa1455e19c297b9a0a0e894208d041ad40cc5c23d,yambo.eth,Salaries,1600.0,1600.0,USDC,1,2023Q1
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,4300.0,4300.0,USDC,1,2023Q1
0xa3e54b27be6b6ac79be70b8fc754969f81a4fa2845a7d59ced20d16794a32c1b,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,Salaries,5500.0,5500.0,USDC,1,2023Q1
0x0f7980a9a9ac936c47d054c5446ccaa0b0feaeb8259d3dd3d81e213fbd287edb,2023-03-23,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,2500.0,2500.0,USDC,1,2023Q1
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,Salaries,1600.0,1600.0,USDC,1,2023Q1
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xb9a0fb254aea7bcec79c7bd8052dcd902a5388ff,slobo.eth,Salaries,6500.0,6500.0,USDC,1,2023Q1
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,simona.eth,Salaries,1500.0,1500.0,USDC,1,2023Q1
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,6667.0,6667.0,USDC,1,2023Q1
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x7024e5e2241ee7c6d09048547a410a3c4294b884,katherineykwu.eth,Salaries,5500.0,5500.0,USDC,1,2023Q1
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xa1455e19c297b9a0a0e894208d041ad40cc5c23d,yambo.eth,Salaries,1600.0,1600.0,USDC,1,2023Q1
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0xd2cc2e47c2aecd01c87b83290c0ee76ba67a7211,coltron.eth,Salaries,4300.0,4300.0,USDC,1,2023Q1
0xcd9a3fac0d6a43919a7183ff3854f36737fd9a4a7ce3fcf4efe3ced9700c7228,2023-03-31,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x1d921dff757610fbdb0073479e12c0a07d382677,vegayp.eth,Salaries,1500.0,1500.0,USDC,1,2023Q1
0xcf8b553398a13f2aaa30ffbd788842c1d9bee18fd1aa515736189eb159fdbd59,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x4f4cadb8af8f1d463240c2b93952d8a16688a818,Governance Pod,Governance,40000.0,40000.0,USDC,1,2023Q1
0xcf8b553398a13f2aaa30ffbd788842c1d9bee18fd1aa515736189eb159fdbd59,2023-02-13,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x4f4cadb8af8f1d463240c2b93952d8a16688a818,Governance Pod,Governance,30.0,45191.1,ETH,1,2023Q1
0x44d01ea5d6584c58c63eb8580819e7f3da50b5b5aeb64705d51007a58f2f9c6e,2023-02-25,0x91c32893216de3ea0a55abb9851f581d4503d39b,Metagov,Metagov,0x324d62eea625a84e04940a560564d8882ff5b05e,Sponsorship SG,Sponsorship,15000.0,15000.0,USDC,1,2023Q1
0x1c59f0b0a7e14f4422afe3aaeed210da036c15c1570a0a1549019f4b62aa983e,2023-02-01,0x9718ba71dc1284842fce66dc3e34dffc6c630074,Community SG,Community SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,48373.111819,48373.111819,USDC,1,2023Q1
0x1c59f0b0a7e14f4422afe3aaeed210da036c15c1570a0a1549019f4b62aa983e,2023-02-01,0x9718ba71dc1284842fce66dc3e34dffc6c630074,Community SG,Community SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,15.001877,24627.23130197,ETH,1,2023Q1
0xb414513692bfbef26d522e211d0954ee802653d94af8f27b2af211231f6d203b,2023-02-03,0x5d609c79c7e19aa334d77517b3b17a3dac6f54bc,Docs SG,Docs SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,26000.0,26000.0,USDC,1,2023Q1
0xdc020879d15af425a2eeedf7d8f40912ffe1095819894b17bc1c9501c0d1930e,2023-01-31,0xe8929029ea54113da91cdb8c9c1ba297cf803838,Translators SG,Translators SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,1000.0,15939.89,ENS,1,2023Q1
0xdc020879d15af425a2eeedf7d8f40912ffe1095819894b17bc1c9501c0d1930e,2023-01-31,0xe8929029ea54113da91cdb8c9c1ba297cf803838,Translators SG,Translators SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,5039.561664,5039.561664,USDC,1,2023Q1
0xdc020879d15af425a2eeedf7d8f40912ffe1095819894b17bc1c9501c0d1930e,2023-01-31,0xe8929029ea54113da91cdb8c9c1ba297cf803838,Translators SG,Translators SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,2.0,3170.94,ETH,1,2023Q1
0x6ffad341446d249ca87e25290f8572e4ea53b6ce5499ea3f89171ab4c8f4b1c4,2023-02-17,0x9b9c249be04dd433c7e8fbbf5e61e6741b89966d,Hackathons SG,Hackathons SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,1500.0,23114.37,ENS,1,2023Q1
0xc5ba84ecb008d20e99b2d240aab796a1f7ec0afd798eb071b1fe6170f1dcc8ff,2023-02-01,0x593a50cf05359bc88474d86b06ec6e1c1a2a899f,Websites SG,Websites SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,2000.0,2000.0,USDC,1,2023Q1
0xc5ba84ecb008d20e99b2d240aab796a1f7ec0afd798eb071b1fe6170f1dcc8ff,2023-02-01,0x593a50cf05359bc88474d86b06ec6e1c1a2a899f,Websites SG,Websites SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,500.0,8150.2,ENS,1,2023Q1
0xc5ba84ecb008d20e99b2d240aab796a1f7ec0afd798eb071b1fe6170f1dcc8ff,2023-02-01,0x593a50cf05359bc88474d86b06ec6e1c1a2a899f,Websites SG,Websites SG,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,5.0,8208.05,ETH,1,2023Q1
DAO Wallet,2023-06-30,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,1.0,1.0,Plchld,Plchld,2023Q2
Public Goods,2023-06-30,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,2023Q2
Community WG,2023-06-30,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,2023Q2
Ecosystem,2023-06-30,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,2023Q2
Metagov,2023-06-30,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,2023Q2
Providers,2023-06-30,Plchld,Plchld,Plchld,Plchld,Plchld,Plchld,0.0,0.0,Plchld,Plchld,2023Q2
Interquarter,2023-06-30,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,10058334.596630149,98142931.30999999,ENS,1,2023Q2
Interquarter,2023-06-30,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,15021.71016196315,34785851.72912413,ETH,1,2023Q2
Interquarter,2023-06-30,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,DAO Wallet,15206249.71695,15171552.733324,USDC,1,2023Q2
0x790f484ce3ffb43600509ee802ef69965231399435f85a926b1c220ca48b788b,2023-04-28,0xfe89cc7abb2c4183683ab71653c4cdc9b02d44b7,DAO Wallet,DAO Wallet,0x690f0581ececcf8389c223170778cd9d029606f2,ENS Labs,ENS Labs,1938319.17132,1938319.17132,USDC,1,2023Q2
Interquarter,2023-06-30,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,33186.0,528605.38,ENS,1,2023Q2
Interquarter,2023-06-30,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,208.482297,363669.9756485699,ETH,1,2023Q2
Interquarter,2023-06-30,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,Ecosystem,292771.5237330003,296307.3925329996,USDC,1,2023Q2
0xaa005e1ccbb64b91b9e1e3fb824e45aeaf4460e34df9592ff96c67638f005108,2023-04-07,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x237dee529a47750becdfa8a59a1d766e3e7b5f91,Nethermind,Eco. Grants,20000.0,20000.0,USDC,1,2023Q2
0xac443c741bcd7a9ebb02e52d47cafffb0d2228e9444779c5bc44be3755654e66,2023-04-28,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x328ebc7bb2ca4bf4216863042a960e3c64ed4c10,lcfr.eth,Eco. Grants,25000.0,25000.0,USDC,1,2023Q2
0xc49c041ecb006a5a6c6bc9fc184f102c074cc3711b458778cfa76fef15a8ea83,2023-05-08,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0xfac50fd9eb90c1a7c0bc7b739eb90f1bda06e9d0,aexek.eth,Eco. Grants,500.0,500.0,USDC,1,2023Q2
0x32aafdb39b3f2275f7bd615630d7727b7b736ef63154fdf28c882bf19309752e,2023-05-12,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x111f530216fbb0377b4bdd4d303a465a1090d09d,Nethereum,Eco. Grants,10000.0,10000.0,USDC,1,2023Q2
0xe664c0b1d5889fe2dbeb3da6b647384c509365021694e464500ad207caba04c5,2023-06-06,0x2686a8919df194aa7673244549e68d42c1685d03,Ecosystem,Ecosystem,0x4dc96aad2daa3f84066f3a00ec41fd1e88c8865a,Namehash,Eco. Grants,20000.0,20000.0,USDC,1,2023Q2
